true_label,original_sent,text_output
2,"Countries differ in this regard, both in formal mandate and in actual practice.12 As an extensive academic literature shows, however, the general approach of inflation targeting is fully consistent with any set of relative social weights on inflation and unemployment","NEUTRAL

The sentence discusses the consistency of inflation targeting with social priorities on inflation and unemployment, without indicating a clear direction for monetary policy."
2,"The strength in corporate profits in the first quarter not only impressed economists, but it also impressed investors, who drove stock prices up earlier this year.","NEUTRAL

The sentence describes a positive economic observation without directly indicating a change in monetary policy stance."
0,"What I have elsewhere referred to as ""currency competition"" may be a driving force behind these changes in inflation outcomes and expectations and may be reflected in low nominal long-term interest rates and the flattening of yield curves.5 Iâ€™d like to briefly review what I mean by currency competition.","NEUTRAL
The sentence discusses the concept of ""currency competition"" and its potential impact on inflation outcomes, interest rates, and yield curves, without explicitly indicating a direction for monetary policy tightening or easing."
0,"As a result, national saving increased, providing further impetus to economic growth.","NEUTRAL

The sentence describes an economic outcome (increased national saving leading to economic growth) without indicating a clear direction for monetary policy tightening or easing."
0,"The guidance on asset purchases, introduced in December, commits us to increasing our holdings of securities at least at the current pace until substantial further progress has been made toward the Committee's maximum-employment and price-stability goals.","DOVISH
The sentence indicates a commitment to continue asset purchases at the current pace until significant progress is made toward employment and price stability goals, which is a form of monetary policy easing."
1,"A considerable literature suggests that successful monetary policies should stabilize, or ""anchor,"" inflation expectations so as to prevent them from becoming a source of instability in their own right (Goodfriend, 1993; Evans and Honkapohja, 2003).","NEUTRAL
The sentence discusses the importance of stabilizing inflation expectations as a principle of successful monetary policy, without indicating a current direction of policy change."
0,"Because inflation expectations are now more firmly tied down, surges and declines in energy prices do not significantly affect core inflation and thus do not force a policy response to inflation to the extent they did three decades ago.","NEUTRAL

The sentence suggests that current inflation expectations do not lead to significant changes in core inflation or necessitate a strong policy response, indicating a stable outlook rather than a clear direction towards tightening or easing monetary policy."
1,"Mortgage rates, corporate bond rates, and other yields and asset prices moved in sympathy, with important effects on the cost of borrowing and hence, presumably, on aggregate demand.","HAWKISH
The sentence suggests that increases in various interest rates and yields are likely to raise the cost of borrowing, which could dampen aggregate demand, implying a tightening of monetary conditions."
2,"Returns on indexed bonds are tied to forecasts of specific published price indexes, which may or may not reflect the market's judgment of the future purchasing power of money.","NEUTRAL

The sentence discusses the nature of indexed bonds and their returns in relation to price indexes, without indicating a clear direction for monetary policy."
2,"To anticipate a bubble about to burst requires the forecast of a plunge in the prices of assets previously set by the judgments of millions of investors, many of whom are highly knowledgeable about the prospects for the specific companies that make up our broad stock price indexes.","NEUTRAL

The sentence discusses the difficulty of predicting asset price bubbles and does not directly indicate a stance on monetary policy tightening or easing."
