true_label,original_sent,text_output
2,Participants agreed that the labor market had remained strong over the intermeeting period and that economic activity had risen at a moderate rate.,"NEUTRAL

The sentence describes the current state of the labor market and economic activity without indicating a clear direction for future monetary policy changes."
0,"You know, stimulating aggregate demand is one thing, but where there’s a part of the economy that kind of will be resistant to that, you also need fiscal policy.","DOVISH
The sentence suggests a need for fiscal policy to complement monetary policy in stimulating aggregate demand, indicating a preference for supportive measures, which is typically considered dovish."
0,Much of this performance was fueled by an investment boom that also contributed importantly to rapid growth in labor productivity.,"NEUTRAL

The sentence describes economic conditions (an investment boom and growth in labor productivity) without directly indicating a clear stance on monetary policy adjustments."
2,"With about $250 billion of these inflation-protected securities now outstanding, we can get readings along the entire maturity structure of real interest rates.","NEUTRAL

The sentence is discussing the availability of data on real interest rates from inflation-protected securities, not indicating a specific monetary policy action."
2,"A few participants judged that while the labor market was close to full employment, some margins of slack remained; these participants pointed to the employment-to-population ratio or the labor force participation rate for prime-age workers, which remained below pre-recession levels, as well as the absence to date of clear signs of a pickup in aggregate wage growth.","DOVISH
The sentence suggests that there is still some slack in the labor market, implying that there may be room for a more accommodative monetary policy to support employment without triggering inflation."
0,"Very low inflation and deflation pose qualitatively similar economic problems, though the magnitude of the associated costs can be expected to increase sharply as deflationary pressures intensify.","DOVISH
The sentence suggests concerns about very low inflation and deflation, which typically lead to calls for monetary policy easing to counteract these economic problems."
2,maintaining low and stable inflation.,"NEUTRAL
The phrase ""maintaining low and stable inflation"" reflects a general policy goal rather than a specific action towards tightening or easing monetary policy."
2,"There are, however, some problems with this story as the principal explanation for the favorable inflation performance.","NEUTRAL

The sentence expresses a viewpoint on the adequacy of an explanation for inflation performance, without a clear indication of a policy direction."
2,"Even so, most members viewed a slowing to a rate closer to most estimates of the growth of the economy's potential as a reasonable expectation.","NEUTRAL

The sentence suggests an expectation of economic growth slowing to align with the potential growth rate, which does not directly indicate a tightening or easing of monetary policy."
1,"Several commented that an asymmetric directive did not imply a commitment to tighten monetary policy at some point, whether during the intermeeting period or at a future meeting, but it did imply the need for special vigilance.","HAWKISH
The sentence suggests a need for special vigilance, which indicates a bias towards tightening monetary policy, even if not committed to immediate action."
0,"So we want to see that healthy process unfold as we decide what the true state of the economy is, and we think it will evolve in a way that will mean lower inflation.","DOVISH
The sentence suggests a wait-and-see approach to assess the economy's true state, implying patience and a potential for easing if inflation decreases."
2,An easing of supply constraints was expected to support continued gains in economic activity and employment as well as a reduction in inflation.,"DOVISH
The sentence suggests that an easing of supply constraints is expected to promote economic growth and employment while also reducing inflation, which implies a stance towards monetary easing to support the economy."
2,"The slower growth of M2 followed strong expansion in August and September, however, and growth since midyear was at about the same pace as in the first half of the year.","NEUTRAL

The sentence describes a change in the growth rate of the money supply (M2) without indicating a clear direction for monetary policy tightening or easing."
1,Inflation targeting was also associated with increased communication and transparency designed to clarify the central bank's policy intentions.,"NEUTRAL
The sentence describes a characteristic of inflation targeting related to communication practices, without indicating a direction of policy change."
0,"Deflation, like inflation, would distort resource allocation and interfere with the economy's ability to reach its full potential.","NEUTRAL
The sentence discusses the negative effects of deflation, similar to inflation, on the economy without indicating a specific monetary policy direction."
2,"Broad equity prices rose, adding to their substantial gains since the middle of 2010.","NEUTRAL

The sentence describes market behavior and does not directly indicate a stance on monetary policy tightening or easing."
2,"Retail energy prices were likely to retrace at least a portion of the post-hurricane increase, and consumer confidence should rebound.","NEUTRAL

The sentence suggests an expectation of a return to normalcy in energy prices and consumer confidence, without a clear indication of a change in monetary policy stance."
2,"If the FOMC were to tie mechanically our actions to market prices, then we would be placed in the sorry position of validating whatever whim that currently struck investors' fancy.","NEUTRAL
The sentence expresses a concern about the potential consequences of the FOMC's actions being too closely tied to market prices, without indicating a clear direction towards tightening or easing monetary policy."
0,We want to see lower unemployment.,"DOVISH
The desire to see lower unemployment typically aligns with a dovish stance, as it suggests a focus on stimulating economic growth and job creation, potentially at the expense of higher inflation."
2,Presumably even normal amortized equity that did not come from higher home prices was extracted in this manner.,"NEUTRAL
The sentence discusses the extraction of equity through amortization, which is a neutral financial process and does not directly indicate a stance on monetary policy."
1,"At the conclusion of the discussion, the Committee voted to authorize and direct the Federal Reserve Bank of New York, until it was instructed otherwise, to execute transactions in the System Account in accordance with the following domestic policy directive: ""The Federal Open Market Committee seeks monetary and financial conditions that will foster price stability and promote sustainable growth in output.","NEUTRAL
The sentence outlines the general goals of the Federal Open Market Committee, which are standard objectives and do not directly indicate a shift towards either tightening or easing monetary policy."
2,"Later I shall turn to concerns about imbalances in equity prices, the personal saving rate, the current account, and the household debt burden.","NEUTRAL

The sentence expresses concerns about various economic indicators but does not directly suggest a policy action towards tightening or easing monetary policy."
2,"It is true that changes in longer-term interest rates in the United States—but also in other advanced economies—does have some effect on emerging markets, particularly those who are trying to peg their exchange rate, and can lead to some capital inflows or outflows.","NEUTRAL

The sentence discusses the effects of interest rate changes on emerging markets without indicating a clear direction for future monetary policy."
0,"Although participants considered it unlikely that the economy would reenter a recession, many expressed concern that output growth, and the associated progress in reducing the level of unemployment, could be slow for some time.","DOVISH
The sentence suggests concern about slow economic growth and unemployment, which implies a potential inclination towards easing monetary policy to support the economy."
