true_label,original_sent,text_output
2,"One of the things we’ve learned from our financial crisis and from a series of financial crises in history and around the globe is that, very commonly, when the economy takes a hit and falls into a recession, that productivity doesn’t pick up to pre-recession levels and that there looks like there is a permanent hit to the path of potential output for the economy, which is called “hysteresis.” And I raised the question as to whether or not this might operate in the opposite direction as well.","NEUTRAL

The sentence discusses the concept of ""hysteresis"" in the context of economic downturns and potential output, without directly suggesting a tightening or easing of monetary policy."
2,"But in terms of just targeting growth, you know, I think—I actually think our dual mandate works very well, which is maximum employment and stable prices.","NEUTRAL

The sentence refers to the Federal Reserve's dual mandate of maximum employment and stable prices without indicating a clear direction towards tightening or easing monetary policy."
0,"Moreover, in light of the anticipated modest pace of economic recovery, the Committee expects that over coming quarters the unemployment rate will decline only gradually toward its mandate-consistent levels.","DOVISH
The sentence suggests a cautious outlook on economic recovery and a slow improvement in unemployment, implying a potential for continued monetary policy support."
0,"Core inflation, which excludes energy and food prices, has been running close to 1½ percent.","NEUTRAL

The sentence merely states a fact about the current rate of core inflation without indicating a clear direction for future monetary policy."
1,The economy is continuing to make progress toward the FOMC’s objective of maximum sustainable employment.,"NEUTRAL
The sentence indicates progress toward an objective without specifying a change in monetary policy stance."
0,"I expect that to continue, and I would expect also to see some improvement in the degree of part-time employment that’s for economic reasons.","NEUTRAL

The sentence expresses an expectation of improvement in employment conditions, which does not directly indicate a stance on monetary policy tightening or easing."
2,And I fully expect it will return to solid growth and a solid labor market as well.,"NEUTRAL

The sentence expresses an expectation of positive economic performance without indicating a clear direction for monetary policy changes."
0,I think that keeping interest rates low is still appropriate for our economy.,"DOVISH
The sentence suggests a preference for maintaining low interest rates, which is typically associated with a monetary policy stance that aims to stimulate the economy, indicating a dovish position."
2,"You know, monetary policy is a forward-looking exercise, and I’m going to—I’m just going to stick with that.","NEUTRAL

The sentence does not explicitly indicate a direction towards tightening or easing monetary policy but rather emphasizes a forward-looking approach to policy-making."
0,"The entire Committee is committed to achieving our 2 percent inflation objective over the December 16, 2015 medium term, just as we want to make sure that inflation doesn’t persist at levels above our Chair Yellen’s Press Conference FINAL 2 percent objective.","NEUTRAL
The sentence expresses a commitment to achieving a specific inflation target, which is a general policy goal rather than an indication of immediate action to tighten or ease monetary policy."
0,"And as I mentioned earlier, the unemployment decline last month was more than 100 percent accounted for by declines in participation.","NEUTRAL

The sentence merely describes a labor market observation without indicating a clear direction for monetary policy."
1,"Admittedly, some of the wage increases is being eaten away by inflation.","DOVISH
The sentence suggests that inflation is offsetting wage gains, which could imply a concern for the purchasing power of consumers, often associated with a dovish stance on monetary policy."
2,I’m old enough to remember what very high inflation was like.,"NEUTRAL

The sentence reflects a personal recollection of past inflation experiences and does not directly indicate a current policy stance toward tightening or easing monetary policy."
1,"It was to do with, you know, strong monetary policy and fiscal stimulus into an economy that was recovering rapidly, and in which there were these supply-side barriers which effectively led to, you know, in certain parts of the economy, what you might call a vertical supply curve.","HAWKISH
The sentence suggests a context where strong monetary policy and fiscal stimulus are applied to a rapidly recovering economy with supply-side barriers, implying potential inflationary pressures that often lead to tightening monetary policy."
0,"In real terms, with a 2 percent inflation objective—that’s 1 percent in real terms.","NEUTRAL

The sentence is discussing a target inflation rate in real terms, which is a statement of policy objective rather than an indication of a current or future change in monetary policy stance."
2,"So, as I mentioned, we’re going to be looking at all of those things: activity, labor market, inflation.","NEUTRAL

The sentence indicates a balanced approach to monitoring economic indicators without a clear bias towards either tightening or easing monetary policy."
2,We continue to discuss whether or not the unemployment rate itself is an adequate measure of how much underutilization of labor resources there really is.,"NEUTRAL
The sentence is discussing the adequacy of the unemployment rate as a measure of labor underutilization, which does not directly indicate a stance on monetary policy tightening or easing."
1,"But to the extent that continues to be the case, that should make it easier to restore price stability.","NEUTRAL
The sentence suggests a condition that could facilitate achieving price stability, without explicitly indicating a direction for monetary policy tightening or easing."
0,"You know, it says that we will seek to—seek inflation that runs moderately above 2 percent for some time.","HAWKISH
The sentence indicates a willingness to allow inflation to run above the target rate, which suggests a tighter monetary policy stance to prevent overheating of the economy."
2,"We’re also, as part of our review, looking at potential innovations, changes to the way we think about things, changes to the framework that would lead us—that would be more supportive of achieving inflation on a 2 percent—on a symmetric 2 percent basis over time.","NEUTRAL

The sentence indicates a review of potential innovations and framework changes to support achieving symmetric 2 percent inflation over time, which suggests a balanced approach rather than a clear direction towards tightening or easing monetary policy."
2,"And we’ve talked about the effects on asset prices,","NEUTRAL

The sentence does not provide enough context to determine a stance on monetary policy; it merely mentions a discussion about the effects on asset prices."
1,"In other cases, it’s pretty clear that inflation has spread more broadly across services.","HAWKISH
The sentence suggests a concern about inflation spreading, which typically implies a need for tightening monetary policy to control inflation."
1,It isn’t the kind of inflation that’s spread broadly across the economy.,"NEUTRAL

The sentence describes the nature of inflation without indicating a clear direction for monetary policy, thus it is neutral regarding policy stance."
0,"Of course, we can’t do anything about long-run employment opportunities, but we can help the economy recover more quickly.","DOVISH
The sentence suggests a willingness to take action to help the economy recover, which typically aligns with a more accommodative monetary policy stance."
0,"And I can only say qualitatively that the Committee will continue to look at the evolution of the outlook, try to assess whether unemployment is making sufficient progress towards our objectives, and, in particular, whether the recovery is still continuing.","NEUTRAL

The sentence indicates a commitment to ongoing assessment of economic conditions without a clear direction towards tightening or easing monetary policy."
0,"Well, that’s—what’s happening there is the fact that the relationship between resource utilization, or unemployment, and inflation has just gotten weaker and weaker over the years.","DOVISH
The sentence suggests a weakening relationship between employment levels and inflation, which could imply a tolerance for lower unemployment without necessarily leading to higher inflation, often associated with a dovish stance on monetary policy."
0,"I don’t think we look at—I understand what you’re asking, but we’re looking at—our mandate is price inflation and maximum employment, and that’s what we’re looking at with setting interest rates.","NEUTRAL
The sentence indicates a focus on the Federal Reserve's dual mandate (price stability and maximum employment) without a clear direction on policy tightening or easing."
2,"We heard anecdotes today in the meeting about firms that might be government contractors that were, you know, not sure about whether the contracts would still be in place come January and making employment decisions based on that.","NEUTRAL

The sentence reflects uncertainty regarding future contracts and employment decisions, which does not directly indicate a clear stance on monetary policy tightening or easing."
0,"The Federal Reserve’s enhanced guidance about its policy intentions and its substantial and still-increasing holdings of longer-term securities will ensure that monetary policy remains highly accommodative, consistent with the pursuit of its mandated objectives of maximum employment and price stability.","DOVISH
The sentence indicates a commitment to maintaining an accommodative monetary policy stance, which is typically associated with easing to support maximum employment and price stability."
0,"You know, stimulating aggregate demand is one thing, but where there’s a part of the economy that kind of will be resistant to that, you also need fiscal policy.","DOVISH
The sentence suggests a need for fiscal policy to complement monetary policy in stimulating aggregate demand, indicating a preference for supportive measures, which is typically considered dovish."
2,These base effects will contribute about 1 percentage point to headline inflation and about 0.7 percentage point to core inflation in April and May.,"NEUTRAL

The sentence is describing a statistical effect on inflation measurements rather than indicating a policy direction."
2,So let me start with the question pertaining to exchange rates.,"NEUTRAL

The sentence is a neutral statement as it simply introduces a topic of discussion about exchange rates without indicating any direction of monetary policy."
0,"The changes—the financial market changes that you described, particularly the increase in stock prices, the increase in longer-term rates, and the strengthening of the dollar, suggest that many market participants anticipate expansionary fiscal policies that would raise interest rates somewhat in the United States relative to abroad and would cause a strengthening in the dollar.","HAWKISH
The sentence suggests market anticipation of expansionary fiscal policies leading to higher interest rates and a stronger dollar, which are indicative of a tightening monetary environment."
0,"As you said, falling oil prices pull down inflation.","DOVISH
The sentence suggests that falling oil prices, which typically reduce inflationary pressures, could lead to a more accommodative monetary policy stance."
2,"But, really, it isn’t monetary policy.","NEUTRAL

The sentence does not provide any indication of a stance towards tightening or easing monetary policy; it simply states that the subject is not monetary policy."
