true_label,original_sent,text_output
2,"A substantial increase in lending to nonprime borrowers contributed to the bulge in residential investment in 2004 and 2005, and the tightening of credit conditions for these borrowers likely accounts for some of the continued softening in demand we have seen this year.","HAWKISH
The sentence suggests that tightening credit conditions for nonprime borrowers is contributing to a decrease in demand, which is indicative of a tightening monetary policy stance."
0,"Global growth estimates continue to be marked down, and global disinflationary pressures cloud the outlook for U.S. inflation.","DOVISH
The sentence suggests concerns about slowing global growth and disinflationary pressures, which could imply a potential easing of monetary policy to counteract these trends."
1,"With respect to the new framework itself, the statement now notes that the neutral level of the federal funds rate has declined relative to its historical average and therefore that the policy rate is more likely than in the past to be constrained by its ELB, and, moreover, that this binding ELB constraint is likely to impart downside risks to inflation and employment that the Committee needs to consider in implementing its monetary policy strategy.","DOVISH
The sentence suggests a lower neutral level of the federal funds rate and concerns about the effective lower bound (ELB) constraining policy, which implies a tendency towards easier monetary policy to mitigate downside risks to inflation and employment."
2,"Overall, though shifts in business attitudes are difficult to measure, I believe that markets reward businesses that outperform their competitors and that, as demand picks up, companies will respond to opportunities to incorporate technological advances in production, communication, and organization.","NEUTRAL

The sentence discusses market dynamics and business attitudes regarding competition and technological adoption, without a clear indication of monetary policy direction."
0,"To achieve its mandated objectives, the FOMC must influence the course of the U.S. economy, helping it to grow rapidly enough to make full use of available resources but not so rapidly as to stoke inflation.","NEUTRAL
The sentence describes a balanced approach to achieving mandated objectives without a clear indication towards tightening or easing monetary policy."
1,Proponents of this strategy sometimes describe this approach as reducing inflation cycle-to-cycle or describe the economy as being one recession from price stability.,"NEUTRAL

The sentence discusses a strategy for reducing inflation over time but does not directly indicate a current policy stance towards tightening or easing monetary policy."
2,"However, we also believe now is a good time to step back and assess whether, and in what possible ways, we can refine our strategy, tools, and communication practices to achieve and maintain our goals as consistently and robustly as possible.2 With the U.S. economy operating at or close to maximum employment and price stability, now is an especially opportune time to conduct this review.","NEUTRAL

The sentence suggests a period of assessment and review of strategy, tools, and communication practices without indicating a clear direction towards tightening or easing monetary policy."
2,"There are, however, some problems with this story as the principal explanation for the favorable inflation performance.","NEUTRAL

The sentence expresses a viewpoint on the adequacy of an explanation for inflation performance, without a clear indication towards monetary policy stance."
2,What I do want to share with you is how the equity market fits into my thinking about monetary policy.,"NEUTRAL

The sentence does not explicitly indicate a direction towards tightening or easing monetary policy, but rather suggests a consideration of how the equity market impacts the policymaker's thoughts on monetary policy."
0,It will be a while before we can be sure that a self-sustaining expansion is underway of sufficient strength and persistence to put the economy back on a path toward full employment.,"DOVISH
The sentence suggests a cautious approach to economic recovery, implying that monetary policy may remain accommodative until stronger and persistent growth is evident."
1,"This is the scenario from which we draw the lesson that timely, typically preemptive, policy restraint to avoid the excesses of a boom results in longer expansions and avoids unnecessary fluctuations in both output and inflation.","HAWKISH
The sentence suggests a preference for proactive policy measures to prevent economic overheating, which aligns with a tightening monetary stance to control inflation and maintain stable growth."
1,"Indeed, the National Bureau of Economic Research's Business Cycle Dating Committee determined in July that the recession that began in March of last year ended in April, making it not only the deepest recession on record, but also the briefest.2 The recovery that commenced in the summer of 2020 was quite robust, and, with one quarter to go, GDP growth in 2021 is projected by the Fed and many outside forecasters to be the fastest since 1983.","NEUTRAL

The sentence provides an assessment of past economic performance and recovery, without directly suggesting a future course of monetary policy action."
1,But this belief will persist only as long as we on the Federal Open Market Committee continue to ratify the publicâ€™s expectations that inflation will remain low and stable.,"HAWKISH
The sentence implies a commitment to maintaining low and stable inflation, suggesting a willingness to tighten monetary policy as needed to meet that goal."
2,"Indeed, the website of the Central Bank of Brazil explicitly acknowledges the role of inflation in driving financial innovations that enabled firms and households to economize on cash balances in that country.","NEUTRAL
The sentence discusses the impact of inflation on financial innovation in Brazil, which is a descriptive statement without a clear policy stance on tightening or easing monetary policy."
2,"During expansions, equity prices tend to rise, although they often decline before a downturn in the economy.","NEUTRAL

The sentence describes a general observation about equity price behavior during economic cycles and does not indicate a specific monetary policy stance."
2,"For example, the Stock-Watson indicator and other indicators based on interest rates and spreads signaled the 1990-91 recession very weakly and rather late.","NEUTRAL
The sentence is discussing the historical performance of economic indicators during a past recession, not indicating a current policy stance."
2,"By the same token, the effect of the interest rate channel on overall economic activity may be diminished by greater trade integration as changes in domestic demand are offset by induced changes in imports.","NEUTRAL
The sentence discusses the potential impact of trade integration on the effectiveness of interest rate adjustments on economic activity, without indicating a clear direction towards tightening or easing monetary policy."
0,The Committee took these actions to provide a somewhat more accommodative policy in response to muted inflation pressures and the risks to the outlook I mentioned earlier.,"DOVISH
The sentence indicates a move towards a more accommodative monetary policy due to low inflation pressures and perceived risks to the economic outlook, which typically suggests an easing stance."
2,"While each of the Asian economies is unique in many important respects, the sources of their spectacular growth in recent years, in some cases decades, and the problems that have emerged are relevant to a greater or lesser extent to nearly all of them.","NEUTRAL

The sentence discusses the common factors in the growth and problems of Asian economies, without indicating a direction for monetary policy."
2,"In April, prices of core goods and services--that is, consumer prices excluding food and energy--were unchanged for a second month.","NEUTRAL
The sentence merely reports a fact about price stability in core goods and services, without indicating a clear direction for monetary policy."
2,"Because long-term interest rates can remain low only in a stable macroeconomic environment, these goals are often referred to as the dual mandate; that is, the Federal Reserve seeks to promote the two coequal objectives of maximum employment and price stability.","NEUTRAL

The sentence describes the Federal Reserve's dual mandate goals without indicating a specific direction for monetary policy tightening or easing."
2,"Today, just nine months later, the unemployment rate is 7.6 percent--a larger decline than most FOMC participants expected in September.","NEUTRAL
The sentence is stating a fact about the unemployment rate's decline, without indicating a clear direction for future monetary policy."
1,"Expectations of price increases over the near-term--specifically, over the next year--have, in fact, risen noticeably on the heels of the actual increase in inflation.","HAWKISH
The sentence suggests a recognition of rising inflation expectations, which could imply a need for tightening monetary policy to control inflation."
2,"First, insofar as recent productivity growth is concerned, I have a serious question about the quality of the data that we employ to measure output in today's economy.","NEUTRAL

The sentence expresses concern about the quality of productivity growth data, which does not directly indicate a stance on monetary policy tightening or easing."
2,"However, in the past two decades, what constitutes money has been obscured by the introduction of technologies that have facilitated the proliferation of financial products and have altered the empirical relationship between economic activity and what we define as money, and in doing so has inhibited the keying of monetary policy to the control of the measured money stock.1 Another example of ongoing structural change relates to innovations in mortgage finance.","NEUTRAL

The sentence discusses the impact of technology and financial product innovations on the definition and measurement of money, which complicates the relationship between monetary policy and economic activity, without indicating a clear direction for policy tightening or easing."
1,And the equity market itself has been the subject of analysis as we attempt to assess the implications for financial and economic stability of the extraordinary rise in equity prices--a rise based apparently on continuing upward revisions in estimates of our corporations' already robust long-term earning prospects.,"NEUTRAL

The sentence discusses the analysis of the equity market and the rise in equity prices due to upward revisions in earnings estimates, without indicating a clear direction for monetary policy."
0,"As illustrated by the left-hand panel of figure 6, since 2000, both FOMC participants and respondents to the Blue Chip survey have markedly reduced their projections of the level of real short-term interest rates expected to prevail in the longer run.","NEUTRAL

The sentence describes a historical observation of expectations and does not directly indicate a current policy stance towards tightening or easing monetary policy."
1,"Inflation continued to climb in June, reaching 9.1 percent as measured by the consumer price index.","HAWKISH
The sentence indicates rising inflation, which often leads to tightening monetary policy to control price levels."
2,One branch of economists holds the view that monetary policy should not be influenced by any perceived financial market bubbles.,"NEUTRAL

The sentence expresses an opinion on monetary policy philosophy regarding market bubbles, without indicating a current policy stance towards tightening or easing."
2,"The events of the last two years come on top of a huge expansion of global trade, competition and productive capacity--all of which have given American businesses less control over prices in the face of rising costs and benefited American consumers through low prices.","NEUTRAL

The sentence describes economic conditions and their effects on businesses and consumers, without indicating a clear direction for monetary policy."
