true_label,original_sent,text_output
0,"Now, with inflation below 2 percent, I think it’s appropriate that the labor market be that tight.","DOVISH
The sentence suggests a tolerance for a tight labor market due to inflation being below the target of 2 percent, implying a stance towards easing monetary policy to support employment."
1,"Well, you’re certainly right that we have been over-optimistic about out-year growth.","NEUTRAL

The sentence reflects an acknowledgment of past forecasting optimism but does not directly indicate a stance on future monetary policy adjustments."
2,The unemployment rate was 3.5 percent in February and has been at or near half-century lows for almost two years.,"NEUTRAL
The sentence is stating a fact about the unemployment rate and does not directly indicate a policy stance towards tightening or easing monetary policy."
2,"So you’re right, you’re seeing—I, I can’t remember the number, but it might be in the 3s—3, 3½ percent growth for next year.","NEUTRAL

The sentence reflects an expectation or observation of economic growth but does not directly indicate a stance on monetary policy tightening or easing."
0,"Again, that’s not a forecast, I’ve made a hypothesis, which would imply slower improvement in unemployment.","DOVISH
The sentence suggests a slower improvement in unemployment, which could imply a preference for easing monetary policy to support job growth."
1,And we’d like to see that in the form of a series of declining monthly inflation readings—that’s what we’re looking for.,"HAWKISH
The sentence indicates a desire to see declining inflation, which suggests a preference for policies that might tighten monetary conditions to reduce inflation."
2,"When, when you get to—in, in the forecast, all of that, you know, supply and demand sides of the economy adapt.","NEUTRAL

The sentence discusses the adaptation of supply and demand sides of the economy in a forecast, which does not directly indicate a clear stance on monetary policy tightening or easing."
2,Wage inflation has been running at 2 percent.,"NEUTRAL

The statement ""Wage inflation has been running at 2 percent"" is a factual observation without a clear policy direction, thus it is classified as neutral."
2,"Of course, we’re ready to provide information that Congress needs to evaluate the Fed’s decisionmaking, in monetary policy and elsewhere.","NEUTRAL

The sentence indicates a willingness to provide information for evaluation purposes, which does not directly suggest a stance on monetary policy tightening or easing."
0,"We also said we wouldn’t raise rates just in response to very low unemployment, in the absence of inflation.","DOVISH
The sentence suggests a stance against tightening monetary policy solely based on low unemployment, indicating a preference for a more accommodative approach unless inflation pressures arise."
1,An unexpectedly sharp increase in wages or inflation could tell you that you’re reaching those points.,"HAWKISH
The sentence suggests a concern about rising wages or inflation, which could lead to tightening monetary policy to prevent overheating of the economy."
2,So that means a more prolonged shortfall of inflation.,"DOVISH
The sentence suggests a concern about inflation being below target, which could imply a stance towards easing monetary policy to increase inflation."
2,"And so when asset prices went back up, probably there’ll be a swing around there, a positive contribution.","NEUTRAL

The sentence reflects an observation on asset prices and does not directly indicate a future stance on monetary policy tightening or easing."
0,"So, there has been impact through lower interest rates, but I think more broadly is the indirect effects.","NEUTRAL

The sentence suggests a recognition of the effects of lower interest rates without a clear indication of a future policy direction, thus it is neutral."
2,"And what it is is, it’s an expression of the thinking about individual Committee members about appropriate monetary policy and the path of the economy.","NEUTRAL

The sentence describes the Federal Open Market Committee (FOMC) members' individual thoughts on monetary policy and economic trajectory without indicating a specific direction towards tightening or easing."
1,And productivity’s been very low.,"NEUTRAL

The sentence merely states an observation about productivity levels without indicating a clear direction for monetary policy."
2,"Wage growth is not—there are many factors that affect it—it’s not definitive in any sense in determining our policy, but it does have a bearing on the inflation outlook.","NEUTRAL

The sentence indicates that while wage growth influences the inflation outlook, it is not the sole determinant of monetary policy, suggesting a balanced view rather than a clear direction towards tightening or easing."
0,"We’re not seeing evidence in labor markets of very substantial upward pressures on labor that could signify extreme shortages of labor that could propel inflation higher in a very rapid way, and inflation is still operating below our objective.","DOVISH
The sentence suggests that there are no significant labor market pressures that could drive rapid inflation, and that inflation is below the target, implying a stance that could support easing monetary policy to reach inflation objectives."
0,"You know, it says that we will seek to—seek inflation that runs moderately above 2 percent for some time.","HAWKISH
The sentence indicates a willingness to allow inflation to run above the target rate, suggesting a less aggressive approach to tightening monetary policy, but still implies a future return to tightening to address the inflation overshoot."
0,The shock that the—from the pandemic was unprecedented both in its nature and in its size and in the amount of unemployment that it created and in the shock to economic activity.,"DOVISH
The sentence reflects a concern about the negative impact of the pandemic on the economy and employment, suggesting a potential inclination towards easing monetary policy to support economic recovery."
