true_label,original_sent,text_output
2,Participants agreed that the labor market had remained strong over the intermeeting period and that economic activity had risen at a moderate rate.,"NEUTRAL
The sentence indicates that both the labor market and economic activity have been positive, but it does not explicitly suggest any inclination towards tightening or easing of the monetary policy. Therefore, the stance is considered neutral."
0,"You know, stimulating aggregate demand is one thing, but where there’s a part of the economy that kind of will be resistant to that, you also need fiscal policy.","DOVISH
The sentence suggests that stimulating aggregate demand alone may not be sufficient, indicating a need for fiscal policy as well. This implies a more accommodative stance towards monetary policy, hence classified as 'DOVISH'."
0,Much of this performance was fueled by an investment boom that also contributed importantly to rapid growth in labor productivity.,"NEUTRAL
The sentence does not indicate a clear stance towards either tightening or easing of monetary policy. It simply states that the performance was fueled by an investment boom, which also contributed to rapid growth in labor productivity."
2,"With about $250 billion of these inflation-protected securities now outstanding, we can get readings along the entire maturity structure of real interest rates.","NEUTRAL
The sentence does not indicate a clear stance towards either tightening or easing of monetary policy. It simply states a fact about the availability of data on real interest rates across different maturities."
2,"A few participants judged that while the labor market was close to full employment, some margins of slack remained; these participants pointed to the employment-to-population ratio or the labor force participation rate for prime-age workers, which remained below pre-recession levels, as well as the absence to date of clear signs of a pickup in aggregate wage growth.","DOVISH

The sentence suggests a dovish stance as it highlights the presence of slack in the labor market despite being close to full employment. It mentions factors such as low employment-to-population ratio, low labor force participation rate for prime-age workers, and the absence of clear signs of wage growth, indicating a need for monetary policy easing."
0,"Very low inflation and deflation pose qualitatively similar economic problems, though the magnitude of the associated costs can be expected to increase sharply as deflationary pressures intensify.","DOVISH
The sentence suggests that very low inflation and deflation pose similar economic problems, but the costs associated with deflationary pressures are expected to increase sharply. This implies a concern about the potential negative impact of deflation, indicating a dovish stance towards monetary policy."
2,maintaining low and stable inflation.,"NEUTRAL
The sentence indicates a stance of maintaining low and stable inflation, which does not suggest any inclination towards tightening or easing of the monetary policy."
2,"There are, however, some problems with this story as the principal explanation for the favorable inflation performance.","NEUTRAL
The sentence does not indicate a clear stance towards tightening or easing of monetary policy. It simply states that there are some problems with a particular explanation for favorable inflation performance."
2,"Even so, most members viewed a slowing to a rate closer to most estimates of the growth of the economy's potential as a reasonable expectation.","NEUTRAL
The sentence suggests a neutral stance as it states that most members view a slowing to a rate closer to most estimates of the growth of the economy's potential as a reasonable expectation. This indicates a balanced approach without a clear indication of tightening or easing of the monetary policy."
1,"Several commented that an asymmetric directive did not imply a commitment to tighten monetary policy at some point, whether during the intermeeting period or at a future meeting, but it did imply the need for special vigilance.","Label: NEUTRAL
Explanation: The sentence states that an asymmetric directive does not necessarily mean a commitment to tighten monetary policy. It also mentions the need for special vigilance, which indicates a cautious stance. Overall, the sentence does not clearly lean towards either tightening or easing of monetary policy, hence it is classified as neutral."
0,"So we want to see that healthy process unfold as we decide what the true state of the economy is, and we think it will evolve in a way that will mean lower inflation.","DOVISH
The sentence suggests that the speaker wants to observe a healthy process unfold before making a decision on the true state of the economy. Additionally, they believe that this process will lead to lower inflation. This indicates a leaning towards easing of the monetary policy, hence the classification as 'DOVISH'."
2,An easing of supply constraints was expected to support continued gains in economic activity and employment as well as a reduction in inflation.,"DOVISH
The sentence suggests that there is an expectation of easing supply constraints, which is likely to support economic activity, employment gains, and a reduction in inflation. This indicates a dovish stance, as it implies a potential easing of the monetary policy to stimulate the economy."
2,"The slower growth of M2 followed strong expansion in August and September, however, and growth since midyear was at about the same pace as in the first half of the year.","NEUTRAL
The sentence indicates that the growth of M2 has slowed down after a period of strong expansion in August and September. However, it also states that the growth since midyear has been at about the same pace as in the first half of the year. This suggests a relatively stable and unchanged monetary policy stance, hence the classification as NEUTRAL."
1,Inflation targeting was also associated with increased communication and transparency designed to clarify the central bank's policy intentions.,"NEUTRAL
The sentence does not indicate a specific stance towards tightening or easing of monetary policy. It simply states that inflation targeting is associated with increased communication and transparency to clarify the central bank's policy intentions."
0,"Deflation, like inflation, would distort resource allocation and interfere with the economy's ability to reach its full potential.","NEUTRAL
The sentence does not indicate a specific stance towards tightening or easing of monetary policy. It discusses the negative effects of both deflation and inflation on resource allocation and the economy's ability to reach its full potential."
2,"Broad equity prices rose, adding to their substantial gains since the middle of 2010.","NEUTRAL
The sentence does not indicate a clear stance on monetary policy. It simply states that broad equity prices have risen, which is a neutral observation."
2,"Retail energy prices were likely to retrace at least a portion of the post-hurricane increase, and consumer confidence should rebound.","DOVISH
The sentence suggests that retail energy prices are expected to decrease after a previous increase, indicating a potential easing of the monetary policy. Additionally, the mention of consumer confidence rebounding further supports a dovish stance, as it implies a positive outlook for the economy."
2,"If the FOMC were to tie mechanically our actions to market prices, then we would be placed in the sorry position of validating whatever whim that currently struck investors' fancy.","NEUTRAL
This sentence does not indicate a clear stance on monetary policy. It expresses concern about tying FOMC actions to market prices, suggesting a neutral stance towards the current monetary policy."
0,We want to see lower unemployment.,"DOVISH
The sentence expresses a desire for lower unemployment, which suggests a supportive stance towards easing monetary policy to stimulate economic growth and job creation."
2,Presumably even normal amortized equity that did not come from higher home prices was extracted in this manner.,"NEUTRAL
The sentence does not indicate a clear stance on monetary policy. It discusses the extraction of equity in a neutral manner without expressing a preference for tightening or easing of the monetary policy."
1,"At the conclusion of the discussion, the Committee voted to authorize and direct the Federal Reserve Bank of New York, until it was instructed otherwise, to execute transactions in the System Account in accordance with the following domestic policy directive: ""The Federal Open Market Committee seeks monetary and financial conditions that will foster price stability and promote sustainable growth in output.","NEUTRAL
The sentence does not indicate a clear stance towards tightening or easing of the monetary policy. It simply states the objective of the Federal Open Market Committee to achieve price stability and sustainable growth in output."
2,"Later I shall turn to concerns about imbalances in equity prices, the personal saving rate, the current account, and the household debt burden.","NEUTRAL
The sentence does not indicate a clear stance towards either tightening or easing of monetary policy. It simply mentions that the speaker will address concerns about various economic factors, without expressing a specific policy direction."
2,"It is true that changes in longer-term interest rates in the United States—but also in other advanced economies—does have some effect on emerging markets, particularly those who are trying to peg their exchange rate, and can lead to some capital inflows or outflows.","NEUTRAL
The sentence does not explicitly indicate a stance towards tightening or easing of monetary policy. It discusses the impact of changes in longer-term interest rates on emerging markets, specifically those trying to peg their exchange rate, and mentions the possibility of capital inflows or outflows. However, it does not express a clear bias towards tightening or easing."
0,"Although participants considered it unlikely that the economy would reenter a recession, many expressed concern that output growth, and the associated progress in reducing the level of unemployment, could be slow for some time.","DOVISH
The sentence expresses concern about slow output growth and reducing unemployment, suggesting a need for easing monetary policy to stimulate the economy."
2,"She showed there some so-called optimal policy rules that come from trying to get the best possible outcomes from our quantitative econometric models, and what you see, if you look at that, is that the best possible outcomes, assuming perfect certainty, assuming perfect foresight—very unrealistic assumptions—still involve inflation staying quite close to 2 percent.","DOVISH
The sentence suggests that the speaker is presenting optimal policy rules derived from quantitative econometric models. These rules indicate that even under unrealistic assumptions of perfect certainty and perfect foresight, the best outcomes still involve inflation staying close to 2 percent. This implies a preference for maintaining a lower inflation rate, which aligns with a dovish stance of easing monetary policy."
2,"In light of these uncertainties as well as continued evidence of muted inflation pressures, participants generally agreed that a patient approach to determining future adjustments to the target range for the federal funds rate remained appropriate.","NEUTRAL
The sentence suggests a neutral stance as it mentions uncertainties and muted inflation pressures, indicating a cautious approach to future adjustments to the target range for the federal funds rate."
2,Participants generally interpreted the information that became available during the intermeeting period as suggesting that economic growth would most likely remain moderate over coming quarters and then pick up very gradually.,"NEUTRAL
The sentence suggests that participants believe economic growth will remain moderate in the near future and gradually improve. This indicates a neutral stance as there is no clear indication of tightening or easing of monetary policy."
1,Economic DevelopmentsReal economic activity has continued to expand at a solid pace.,"NEUTRAL
The sentence does not indicate a clear stance towards tightening or easing of monetary policy. It simply states that real economic activity has been growing steadily."
0,"As a result, national saving increased, providing further impetus to economic growth.","NEUTRAL
The sentence does not indicate a specific stance towards tightening or easing of monetary policy. It simply states that national saving increased, which can be seen as a positive factor for economic growth."
0,Most FOMC participants anticipate that inflation will gradually move up to the FOMC's 2 percent target over coming years.,"NEUTRAL
The sentence indicates a neutral stance as it states that most FOMC participants expect inflation to gradually reach the FOMC's target over the next few years, without explicitly mentioning any tightening or easing of monetary policy."
2,"Several participants expressed the view that a decision regarding the long-run composition of the portfolio would not need to be made for some time, and a couple of participants highlighted the importance of making such a decision in the context of the ongoing review of the Federal Reserve's monetary policy strategies, tools, and communications practices.","NEUTRAL
The sentence does not indicate a clear stance towards tightening or easing of the monetary policy. It simply states that a decision regarding the long-run composition of the portfolio would not need to be made for some time and highlights the importance of making such a decision in the context of the ongoing review of the Federal Reserve's monetary policy strategies, tools, and communications practices."
0,labor productivity remained on a strong upward trend.,"HAWKISH
The sentence indicates that labor productivity is on a strong upward trend, suggesting a positive economic outlook. This aligns with a tightening of monetary policy as it implies a potential need to control inflationary pressures."
1,Persistently strong demand and increasingly supportive conditions in debt and equity markets suggested the possibility of rising inflation pressures.,"HAWKISH
The sentence suggests that there is persistently strong demand and increasingly supportive conditions in debt and equity markets, which implies the possibility of rising inflation pressures. This indicates a need for tightening of the monetary policy to control inflation."
1,"While labor markets were anticipated to remain tight in the near term, participants expected labor demand and supply to come into better balance over time, helping to ease upward pressure on wages and prices.","DOVISH
The sentence suggests that participants expect labor demand and supply to come into better balance over time, which would help ease upward pressure on wages and prices. This indicates a stance of easing the monetary policy."
0,"As we all know, starting in late February or March of last year, widespread economic and social lockdowns and other effects of the pandemic caused the swiftest and deepest contraction in employment and economic activity since the Great Depression.","DOVISH

The sentence describes the negative impact of the pandemic on employment and economic activity, indicating a need for policy measures to stimulate the economy. This suggests a dovish stance, as it implies a potential easing of monetary policy to support recovery."
0,"However, with monetary policy assumed to remain highly accommodative, the staff continued to anticipate that real GDP growth would outpace that of potential over much of this period, leading to a decline in the unemployment rate to historically low levels.","DOVISH
The sentence suggests that the monetary policy will remain highly accommodative, which indicates an easing stance. This is supported by the anticipation of real GDP growth outpacing potential and a decline in the unemployment rate to historically low levels."
0,"In addition, to address the sizable demand for dollar funding in foreign jurisdictions, the FOMC authorized the expansion of its existing swap lines with the European Central Bank and Swiss National Bank; by the end of the intermeeting period, the formal quantity limits on these lines had been eliminated.","NEUTRAL
The sentence does not indicate a clear stance towards tightening or easing of monetary policy. It simply describes a decision made by the FOMC to address the demand for dollar funding in foreign jurisdictions by expanding swap lines with the European Central Bank and Swiss National Bank. The elimination of quantity limits on these lines is also mentioned, but it does not provide enough information to determine a specific policy stance."
2,"One participant suggested that the Committee could announce an additional, lower set of thresholds for inflation and unemployment","DOVISH
The sentence suggests a dovish stance as it proposes the possibility of announcing lower thresholds for inflation and unemployment, indicating a potential easing of the monetary policy."
1,Many indicated that they expected cyclical pressures associated with a tightening labor market to show through to higher inflation over the medium term.,"HAWKISH
The sentence suggests that the tightening labor market is expected to lead to higher inflation in the medium term, indicating a stance towards tightening monetary policy."
0,"Many members concluded that because there did not seem to be any urgency to tighten current policy for domestic reasons, given the likelihood that inflation would remain subdued for a while, important weight should be given to potential reactions abroad.","DOVISH
The sentence suggests that there is no urgency to tighten the current monetary policy for domestic reasons, indicating a stance towards easing the policy. The mention of inflation remaining subdued and the importance of potential reactions abroad further supports a dovish stance."
0,"Moreover, a 50 basis point reduction that was associated with the communication of a Committee view that the risks to achieving its objectives for economic activity were balanced might be mistakenly interpreted in the view of some members as a signal that the Committee had come to the end of its policy easing moves--a judgment they were not prepared to make at this time.","DOVISH

The sentence suggests that a 50 basis point reduction in the monetary policy rate was associated with the view that the risks to achieving economic objectives were balanced. However, some members of the Committee were not ready to interpret this reduction as a signal that the Committee had finished easing its policy. This indicates a cautious approach towards further easing, implying a dovish stance."
0,"Given the difficulty in assigning productivity increases by industry, there is a dispute on how widely productivity implicit in the information revolution has spread across the economy.","NEUTRAL
The sentence does not indicate a clear stance on monetary policy. It discusses a dispute regarding the spread of productivity in the economy, which does not directly relate to tightening or easing of monetary policy."
2,"The drop in the unemployment rate over the past year, while welcome and significant, could overstate the degree of improvement in labor market conditions, in part because of the decline in the labor force participation rate.","DOVISH
The sentence suggests that the drop in the unemployment rate may not accurately reflect the true improvement in labor market conditions due to the decline in the labor force participation rate. This implies a cautious approach towards monetary policy easing rather than tightening."
2,"However, other measures of labor utilization--including the labor force participation rate and the numbers of discouraged workers and those working part time for economic reasons--suggested more modest improvement, and other indicators of labor demand, such as rates of hiring and quits, remained low.","NEUTRAL
The sentence does not indicate a clear stance towards either tightening or easing of the monetary policy. It provides a description of various labor utilization measures and indicators without expressing a specific policy direction."
2,"* * * As the transcripts of FOMC meetings attest, making monetary policy is an especially humbling activity.","NEUTRAL
The sentence does not indicate a specific stance towards tightening or easing of monetary policy. It simply states that making monetary policy is a humbling activity, without expressing a preference for either tightening or easing."
2,"In the near term, the 12-month change in PCE prices was expected to move above 2 percent as the low inflation readings from the spring of last year drop out of the calculation.","DOVISH
The sentence suggests that the 12-month change in PCE prices is expected to increase above 2 percent in the near term. This indicates a potential easing of the monetary policy as it implies a desire to stimulate inflation."
2,And the growth of telegraphy enabled railroads to better coordinate the movement of trains over a wider area.,"NEUTRAL
The sentence does not provide any indication or stance towards tightening or easing of monetary policy. It simply discusses the growth of telegraphy and its impact on the coordination of train movement."
0,"Persistent inflation shortfalls carry the risk that longer-term inflation expectations become anchored below the stated inflation goal.13 In part because of that concern, some economists have advocated ""makeup"" strategies under which policymakers seek to undo past inflation deviations from target.","DOVISH
The sentence suggests that there is a concern about persistent inflation shortfalls and the risk of longer-term inflation expectations becoming anchored below the stated inflation goal. It also mentions economists advocating for ""makeup"" strategies to undo past inflation deviations from target. This indicates a stance that is corresponding to easing of the monetary policy, as policymakers are considering strategies to address past inflation deviations."
2,"With regards to inflation, the median inflation projection of FOMC participants is 2.4 percent this year and declines to 2 percent next year before moving back up to 2.1 percent in 2023.","NEUTRAL
The sentence provides information about the median inflation projection of FOMC participants, without indicating a clear stance towards tightening or easing of monetary policy."
2,"The role of the Board vis-à-vis the regional Banks was elevated in the aftermath of the stock market crash of 1929 and in the early years of the Great Depression, but the combination of centralized and regional responsibilities remains an important strength of the Federal Reserve System, as I'll explain shortly when I discuss the formulation of monetary policy.","NEUTRAL
The sentence does not indicate any specific stance towards tightening or easing of monetary policy. It primarily discusses the historical role and importance of the Board and regional Banks in the Federal Reserve System."
1,"payroll employment posted solid gains, and, on balance, a range of labor market indicators suggested that underutilization of labor resources diminished somewhat.","DOVISH
The sentence suggests that there has been improvement in the labor market, specifically indicating solid gains in payroll employment and a reduction in underutilization of labor resources. This implies a positive outlook on the economy and a potential easing of monetary policy to support further growth."
2,"But even for many other workers, a rapidly evolving work environment in which the skill demands of their jobs are changing can lead to very real anxiety and insecurity about losing their jobs.","DOVISH
The sentence suggests that there is anxiety and insecurity about losing jobs due to the rapidly evolving work environment and changing skill demands. This implies a need for support and potential easing of the monetary policy to address the concerns of workers."
1,"From a longer-term perspective we have been guided by a firm commitment to contain any forces that would undermine economic expansion and efficiency by raising inflation, and we have kept our focus firmly on the ultimate goal of achieving price stability.","NEUTRAL
The sentence indicates a commitment to contain forces that would undermine economic expansion and efficiency by raising inflation, while also emphasizing the ultimate goal of achieving price stability. This suggests a balanced stance, neither explicitly indicating a tightening nor easing of monetary policy."
0,"Now, with inflation below 2 percent, I think it’s appropriate that the labor market be that tight.","DOVISH
The sentence suggests a dovish stance as it indicates a preference for a tight labor market despite inflation being below 2 percent. This implies a willingness to prioritize employment over inflation concerns, which aligns with an easing or accommodative monetary policy."
1,Fiscal austerity is the one tried and true approach to dealing with budget and trade deficits simultaneously.,"HAWKISH
The sentence suggests that fiscal austerity, which refers to reducing government spending and increasing taxes, is an effective approach to address budget and trade deficits simultaneously. This implies a stance towards tightening the monetary policy, as it emphasizes the need for fiscal discipline and potentially reducing government intervention in the economy."
2,"Instead, I would like to address a separate but not unrelated topic, the interaction of bank supervision and regulation with monetary policy, and how supervision and regulation might work to make monetary policy implementation more effective in the current environment, particularly as it relates to a bank's demand for reserves.2 But first, let me start with a brief take on the current economic outlook.","NEUTRAL
The sentence does not indicate a clear stance towards tightening or easing of monetary policy. It primarily discusses the interaction of bank supervision and regulation with monetary policy and how it can make monetary policy implementation more effective. The mention of the current economic outlook is brief and does not provide a clear indication of a hawkish or dovish stance."
1,Some have been concerned that the Federal Reserve and the Treasury might be working at cross purposes today to the extent that reductions in the Treasury debt supply have lead to declines in longer-term Treasury rates at a time when monetary policy is aiming to slow the pace of economic activity to a more sustainable rate.,"Label: NEUTRAL

Explanation: The sentence does not clearly indicate a hawkish or dovish stance. It mentions concerns about the Federal Reserve and the Treasury potentially working at cross purposes, which implies a lack of coordination. It also mentions reductions in the Treasury debt supply leading to declines in longer-term Treasury rates, which could be seen as a dovish move. However, it also states that monetary policy is aiming to slow the pace of economic activity, which could be interpreted as a hawkish stance. Overall, the sentence does not strongly lean towards either a hawkish or dovish stance, hence it is classified as neutral."
