true_label,original_sent,text_output
2,"So that’s in the low 20s, and that’s post the May employment report.","NEUTRAL
The sentence does not indicate a clear stance towards tightening or easing of monetary policy. It simply provides information about a numerical value and its relation to a specific event."
0,"At the time of our FOMC meeting in January, prospects for continued economic growth remained favorable, and we judged that monetary policy was well positioned to support that outlook.","NEUTRAL
The sentence indicates that the stance of the monetary policy is well positioned to support the favorable prospects for continued economic growth, without explicitly mentioning any tightening or easing measures."
2,"There’s a lot more demand for risk sharing, for liquidity services, and so on.","NEUTRAL
The sentence does not indicate a clear stance towards either tightening or easing of monetary policy. It simply mentions the existence of demand for risk sharing and liquidity services, without expressing a preference for either direction."
0,"By getting unemployment down, we hope to bring back to work some of the people who’ve been out of work as long as they have and, in that respect, try to avoid the longer-term consequences of people being out of work for months at a time.","DOVISH
The sentence suggests a dovish stance as it emphasizes the goal of reducing unemployment and bringing back people who have been out of work for a long time. This indicates a focus on easing the monetary policy to stimulate job creation and avoid long-term consequences of unemployment."
0,"But also we want to see inflation move up back to our 2 percent objective over the medium term, and so seeing above-trend growth and continuing tightness—greater tightness in labor and product markets—I think that will help us achieve our objective as well with respect to inflation.","DOVISH
The sentence suggests that the speaker wants to see inflation move up to the 2 percent objective over the medium term. This indicates a preference for easing of the monetary policy to stimulate inflation."
2,That is a positive for growth.,"NEUTRAL
The sentence does not indicate a specific stance towards tightening or easing of monetary policy. It simply states that the mentioned factor is positive for growth, without indicating any specific policy direction."
0,"We have a 2 percent symmetric inflation objective, and, for a number of years now, inflation has been running under 2 percent.","DOVISH
The sentence suggests that inflation has been running below the 2 percent objective for a number of years, indicating a need for easing monetary policy to stimulate inflation and bring it closer to the target."
2,So the term “trend inflation”—usually there are a variety of statistical techniques that can be used to extract a trend from a series.,"NEUTRAL
The sentence does not indicate a clear stance on monetary policy. It is discussing statistical techniques used to extract a trend from a series, which is a neutral topic unrelated to tightening or easing of monetary policy."
0,"Inflation pressures remain muted, and indicators of longer-term inflation expectations are at the lower end of their historic ranges.","DOVISH
The sentence indicates that inflation pressures are low and longer-term inflation expectations are also low. This suggests a need for easing of the monetary policy to stimulate economic growth and increase inflation."
0,"During this time of reopening, we are likely to see some upward pressure on prices, and I’ll discuss why.","DOVISH
The sentence suggests that there will be upward pressure on prices during the reopening period, indicating a need for monetary policy easing to counteract potential inflationary effects."
0,"And, and those are—that’s again—that goes to keeping this episode as short as it can be and avoiding unnecessary business bankruptcies, unnecessary household bankruptcies, and unnecessary long-term stays of unemployment or supporting people through them so that they can maintain their financial footing and their lives and be able to go back to work in a productive way.","DOVISH

The sentence suggests a dovish stance as it emphasizes the importance of avoiding unnecessary business and household bankruptcies, long-term unemployment, and supports people in maintaining their financial stability and returning to work in a productive manner. This indicates a preference for easing monetary policy to support economic recovery and job creation."
0,"So you have seen a shift this time in most participants’ assessments of the appropriate path for policy, and, as I tried to indicate, I think that largely reflects a somewhat slower projected path for global growth—for growth in the global economy outside the United States—and for some tightening in credit conditions in the form of an increase in spreads.","Label: DOVISH

Explanation: The sentence suggests that there has been a shift in participants' assessments of the appropriate path for policy, indicating a somewhat slower projected path for global growth and tightening in credit conditions. This implies a potential need for easing of the monetary policy to support the economy."
2,"Inflation, in fact, is under control, and starting to come down.","DOVISH
The sentence suggests that inflation is currently under control and starting to decrease, indicating a positive outlook for the economy. This implies a potential easing of the monetary policy to support economic growth."
2,It will include all data relevant to our dual mandate of stable prices and maximum employment.,"NEUTRAL
The sentence does not indicate a specific stance towards tightening or easing of monetary policy. It simply states that the data included will be relevant to the dual mandate of stable prices and maximum employment, without expressing a preference for either direction."
0,"So in—in—in U-6, the U-6 level of unemployment has tripled from 7 percent to 21 percent.","DOVISH
The sentence indicates a negative trend in the U-6 level of unemployment, which has tripled from 7 percent to 21 percent. This suggests a need for easing of the monetary policy to stimulate economic growth and reduce unemployment."
0,"So, if we maintain a highly accommodative monetary policy for a very long time from here and the economy performs as we expect—namely, it’s strong and the risks that are out there don’t materialize—my concern will be that we will have much more tightening in labor markets than you see in these projections.","Label: HAWKISH

Explanation: The sentence suggests that if a highly accommodative monetary policy is maintained for a long time and the economy performs as expected, there will be concerns about excessive tightening in labor markets. This indicates a stance towards tightening of the monetary policy."
2,That should drive productivity.,"NEUTRAL
The sentence does not indicate a clear stance on monetary policy. It simply suggests that the mentioned action will lead to an increase in productivity, without specifying whether it aligns with tightening or easing of the monetary policy."
1,"In other cases, it’s pretty clear that inflation has spread more broadly across services.","DOVISH
The sentence suggests that inflation has spread more broadly across services, indicating a need for easing of the monetary policy to address the situation."
2,I would further say that I think it’s important to emphasize that we’re not going to mechanically take the interest rate projections that participants provide and just build policy off of that.,"NEUTRAL
The sentence suggests a neutral stance as it emphasizes the importance of not mechanically relying on interest rate projections provided by participants to formulate policy."
2,"But—so I would just say that our—that there are many things that go in, as you know, to, to setting asset prices.","NEUTRAL
The sentence does not indicate a clear stance on tightening or easing of monetary policy. It simply mentions that there are various factors that contribute to setting asset prices."
0,"Last year, we had 1.9 percent productivity, which is much higher.","NEUTRAL
The sentence does not indicate a clear stance towards either tightening or easing of the monetary policy. It simply states a fact about the productivity rate without expressing any opinion or direction."
2,"Looking ahead, FOMC participants project the unemployment rate to continue to decline; the median projection is 5 percent at the end of next year and moves below 4 percent by 2023.","DOVISH
The sentence suggests that the FOMC participants expect the unemployment rate to decrease in the future, with projections indicating a decline to 5 percent by the end of next year and below 4 percent by 2023. This indicates a dovish stance as it implies a potential easing of the monetary policy to support economic growth and job creation."
0,"And no, we’re not—we, we have not at all changed our view, and I haven’t changed my view that inflation running above 2 percent, moderately above 2 percent, is a desirable thing.","DOVISH
The sentence suggests a dovish stance as the speaker expresses a positive view towards inflation running above 2 percent, indicating a preference for an easing of the monetary policy."
1,"I mean, it really depends on how long it takes for wages and, more than that, prices to come down for inflation to come down.","DOVISH
The sentence suggests a dovish stance as it emphasizes the need for wages and prices to come down in order for inflation to decrease. This implies a preference for easing monetary policy to stimulate economic growth."
