true_label,original_sent,text_output
1,"PCE core is at about 2, and I think we see that, you know, the temporary increase in headline inflation as being a function of oil prices probably, and we expect inflation to go back down to 2 percent.","DOVISH
The sentence suggests a dovish stance as it mentions that the temporary increase in headline inflation is likely due to oil prices and that the expectation is for inflation to go back down to 2 percent. This indicates a willingness to ease monetary policy to maintain inflation at the target level."
1,"The problem with the current situation is that, that if you have a sustained period of supply shocks, those can actually start to undermine or to work—to work on de-anchoring inflation expectations.","DOVISH
The sentence suggests that if there is a sustained period of supply shocks, it can undermine or de-anchor inflation expectations. This implies a concern about potential negative effects on the economy, which aligns with a dovish stance that favors easing of the monetary policy to stimulate growth and stabilize inflation."
2,We continue to discuss whether or not the unemployment rate itself is an adequate measure of how much underutilization of labor resources there really is.,"NEUTRAL
The sentence does not indicate a clear stance towards either tightening or easing of the monetary policy. It simply states that there is an ongoing discussion about the adequacy of the unemployment rate as a measure of labor resource underutilization."
2,"And the maximum level of employment that’s consistent with price stability evolves over time within a—within a business cycle and over a longer period, in part reflecting [the] evolution of the factors that affect labor supply, including those related to the pandemic.","NEUTRAL
The sentence does not indicate a clear stance towards tightening or easing of monetary policy. It discusses the evolving nature of the maximum level of employment and its relationship with price stability, taking into account various factors including those related to the pandemic."
2,"As a further step in enhancing the clarity of our communications, the Committee recently decided to begin publishing information about participants’ assessments of appropriate monetary policy—that is, the path of policy that each participant judges as most likely to foster mandate-consistent outcomes for employment and inflation if the economy evolves as expected.","NEUTRAL
The sentence does not indicate a clear stance towards tightening or easing of monetary policy. It simply states that the Committee has decided to begin publishing information about participants' assessments of appropriate monetary policy."
2,"And so when asset prices went back up, probably there’ll be a swing around there, a positive contribution.","NEUTRAL
The sentence does not indicate a clear stance towards either tightening or easing of monetary policy. It simply mentions a potential swing in asset prices and a positive contribution, without expressing a specific policy direction."
0,"However, at 7.7 percent, the unemployment rate remains elevated.","DOVISH
The sentence indicates that the unemployment rate remains elevated, suggesting that the economy is not performing well. This implies a need for monetary policy measures to stimulate economic growth, which aligns with a dovish stance of easing the monetary policy."
0,"Again, that’s not a forecast, I’ve made a hypothesis, which would imply slower improvement in unemployment.","DOVISH
The sentence suggests a dovish stance as it implies a slower improvement in unemployment, which would correspond to easing of the monetary policy."
0,"As you said, falling oil prices pull down inflation.","DOVISH
The sentence suggests that falling oil prices have a downward effect on inflation, indicating a potential need for easing monetary policy to stimulate inflation."
2,These base effects will contribute about 1 percentage point to headline inflation and about 0.7 percentage point to core inflation in April and May.,"NEUTRAL
This sentence provides a factual statement about the impact of base effects on headline and core inflation in April and May. It does not indicate a specific stance towards tightening or easing of monetary policy."
