true_label,original_sent,text_output
1,The information reviewed at this meeting indicated that economic activity had turned up in the final quarter of last year and strengthened further since then.,"DOVISH
The sentence indicates that economic activity has improved and strengthened, suggesting a positive outlook. This suggests a dovish stance, as it implies a potential easing of monetary policy to support and sustain the economic growth."
0,"To be sure, the prices of assets and the level of debt seem to reflect expectations of a benign economic environment--one in which policy will tighten only gradually, the economy will continue to strengthen and inflation will remain low, and the demand for houses and equities will remain solid.","NEUTRAL
The sentence suggests that the prices of assets and the level of debt are in line with expectations of a stable economic environment. It mentions that policy will tighten gradually, the economy will strengthen, inflation will remain low, and the demand for houses and equities will remain solid. Overall, the sentence does not strongly indicate a hawkish or dovish stance, hence it is classified as neutral."
1,Long-run price stability certainly is essential for achieving maximum employment.,"DOVISH
The sentence suggests that the focus is on achieving maximum employment rather than maintaining long-run price stability, indicating a preference for easing monetary policy to stimulate economic growth and job creation."
1,"Participants judged that an appropriate firming of the stance of monetary policy, along with an eventual waning of supply–demand imbalances, would help to keep longer-term inflation expectations anchored and bring inflation down over time to levels consistent with the Committee's 2 percent longer-run goal.","HAWKISH
The sentence suggests that participants believe that tightening the monetary policy is necessary to anchor longer-term inflation expectations and bring inflation down to levels consistent with the Committee's goal."
0,"So for many, many years, we’ve been far from maximum employment and stable prices, and so the need for accommodative policy has been—has been clear.","DOVISH
The sentence suggests that there has been a need for accommodative policy due to the prolonged period of being far from maximum employment and stable prices. This indicates a stance of easing the monetary policy to support economic growth and stability."
2,"Several mentioned that the revisions to the NIPA pointed to a modest downward adjustment in projected growth of actual and potential GDP, but thought that potential output growth was likely to be a bit higher than forecast by the staff.","NEUTRAL
The sentence mentions a downward adjustment in projected growth of actual and potential GDP, but also states that potential output growth is likely to be higher than forecasted. This indicates a balanced or neutral stance on the monetary policy."
2,"Accordingly, considerable caution needed to be exercised in assessing the outlook for productivity and in relying on projections of the economy and prices, which necessarily embodied judgments about this outlook, in making monetary policy.","NEUTRAL
The sentence does not indicate a clear stance towards either tightening or easing of the monetary policy. It emphasizes the need for caution in assessing the outlook for productivity and relying on projections, suggesting a neutral stance."
2,"Despite the uncertainties, the consensus estimates of the NAIRU and the growth of potential give us a hint about what type of landing we should be aiming for and which of the scenarios depicted in figure 1 best describe the economy's initial conditions and prospects.","NEUTRAL
The sentence does not indicate a clear stance towards either tightening or easing of the monetary policy. It discusses uncertainties and seeks guidance from consensus estimates and scenarios, suggesting a neutral stance."
0,"Global growth estimates continue to be marked down, and global disinflationary pressures cloud the outlook for U.S. inflation.","DOVISH
The sentence suggests that global growth estimates are being lowered and there are disinflationary pressures globally, which implies a need for easing of the monetary policy to stimulate economic growth and counteract the downward pressure on inflation."
2,"For example, one—in the long-run, the size of the balance sheet is going to depend on the public’s demand for our liabilities, including currency and reserves.","NEUTRAL
The sentence does not indicate a clear stance towards tightening or easing of monetary policy. It simply states that the size of the balance sheet will depend on the public's demand for the central bank's liabilities."
2,"Share prices of financial firms fell especially sharply, reportedly a reflection, in part, of concerns about exposures to subprime mortgages and about the effect of a potential slowdown in merger activity on operating profits.","DOVISH
The sentence indicates concerns about the negative impact of subprime mortgages and a potential slowdown in merger activity on financial firms' operating profits. This suggests a need for easing monetary policy to support the financial sector and stimulate economic growth."
2,"In the Committee's discussion of current and prospective economic conditions, members focused on the disparate forces that continued to shape trends in economic activity, notably the persist- ence of considerable strength in private domestic spending and the damping influences stemming from foreign economic developments.","NEUTRAL
The sentence does not indicate a clear stance towards tightening or easing of monetary policy. It simply describes the Committee's discussion of current and prospective economic conditions, highlighting the different forces shaping trends in economic activity."
2,"So far this year, payroll employment had expanded at a faster pace than last year and the unemployment rate had declined further, although it remained elevated.","DOVISH
The sentence indicates that payroll employment has been expanding at a faster pace than the previous year and the unemployment rate has also declined. This suggests a positive trend in the economy, which aligns with a dovish stance of easing monetary policy to support further growth and reduce unemployment."
2,"Broad equity price indexes were higher over the intermeeting period, amid heightened volatility.","NEUTRAL
The sentence does not indicate a clear stance towards tightening or easing of monetary policy. It simply states that broad equity price indexes were higher over the intermeeting period, but also mentions heightened volatility."
2,Participants' forecasts for economic growth for 2012 and 2013 were largely unchanged from their January projections and continued to indicate expectations that the recovery will strengthen somewhat over time.,"NEUTRAL
The sentence indicates that participants' forecasts for economic growth for 2012 and 2013 remained largely unchanged and suggested expectations of a gradual strengthening of the recovery over time. This stance does not lean towards either tightening or easing of the monetary policy, hence it is classified as neutral."
2,There is no evidence to date that a strong labor market is putting excessive cost-push pressure on price inflation.,"NEUTRAL
The sentence indicates a neutral stance as it states that there is currently no evidence of excessive cost-push pressure on price inflation due to a strong labor market."
2,"Vice Chair Richard H. Clarida At the 2020 U.S. Monetary Policy Forum, sponsored by the Initiative on Global Markets at the University of Chicago Booth School of Business, New York, New York Share Thank you to the conference organizers for inviting me here to discuss what former Chair Bernanke has famously referred to as a ""hall of mirrors"" problem: a situation in which a central bank's reaction function and financial market prices interact in economically suboptimal and potentially destabilizing ways.1 In my remarks today, I will lay out the way I think about the interplay between financial markets and monetary policy, with a focus on how I myself seek to integrate noisy but often correlated signals about the economy that I glean from models, surveys, and financial markets.2 Three Observations I begin with three unobjectionable observations.","NEUTRAL
The sentence does not indicate a clear stance on monetary policy. It primarily discusses the interplay between financial markets and monetary policy without expressing a preference for tightening or easing."
2,The fundamental price of an asset typically is defined in terms of the discounted present value of the income stream or equivalent services that the asset is expected to provide over time.,"NEUTRAL
The sentence does not indicate any specific stance towards tightening or easing of monetary policy. It simply provides a general definition of the fundamental price of an asset."
0,"However, other participants noted that the continued subdued trend in wages was evidence of an absence of upward pressure on inflation from the current level of resource utilization.","NEUTRAL
The sentence suggests a neutral stance as it states that the subdued trend in wages is evidence of no upward pressure on inflation, indicating that there is no immediate need for tightening or easing of monetary policy."
1,Staff Economic Outlook The projection for U. S. economic activity prepared by the staff for the April–May FOMC meeting was revised up on net.,"NEUTRAL
The sentence does not indicate a specific stance towards tightening or easing of monetary policy. It simply states that the projection for U.S. economic activity was revised up on net."
2,"Moreover, the variance of GDP growth markedly lessened as inflation tumbled from its double-digit high in the early 1980s.","DOVISH
The sentence indicates that inflation decreased significantly, which suggests a potential easing of monetary policy."
2,"A few participants pointed to continued strong growth in multifamily construction, although the limited pipeline of new projects in one District suggested that activity could slow in 2015.","DOVISH
The sentence suggests that there may be a potential slowdown in multifamily construction activity in 2015 due to a limited pipeline of new projects in one District. This implies a possible easing of the monetary policy to stimulate economic growth."
0,"More broadly, however, weaker demand, especially in sectors that have been most affected by the pandemic, has held down consumer prices, and overall, inflation is running well below our 2 percent longer-run objective.","DOVISH
The sentence indicates that there is weaker demand in sectors affected by the pandemic, which has led to consumer prices being held down. Additionally, it mentions that inflation is running well below the 2 percent longer-run objective. These factors suggest a need for easing of the monetary policy to stimulate economic growth and increase inflation."
2,"For example, the shift in manufacturing production from artisanal shops in the mid-1800s to factories after the Civil War led to a disproportionate increase in the demand for unskilled labor to operate the new machines.","NEUTRAL
The sentence does not provide any indication or stance towards tightening or easing of monetary policy. It discusses a historical shift in manufacturing production and its impact on the demand for unskilled labor."
2,"So I think, through all of those channels, monetary policy works.","NEUTRAL
The sentence does not indicate a specific stance towards tightening or easing of monetary policy. It simply states that monetary policy works through various channels."
0,"In particular, the Committee decided today to keep the target range for the federal funds rate at 0 to 1/4 percent and currently anticipates that economic conditions--including low rates of resource utilization and a subdued outlook for inflation over the medium run--are likely to warrant exceptionally low levels for the federal funds rate at least through late 2014.","DOVISH
The sentence suggests a dovish stance as it states that the Committee decided to keep the target range for the federal funds rate at a very low level and anticipates that economic conditions will continue to warrant exceptionally low levels for the federal funds rate until at least late 2014. This indicates a willingness to ease monetary policy to support economic growth."
2,"Yet as research has repeatedly demonstrated, these sorts of fundamentals only explain a small part of the variation in the prices of assets such as equities, long-term Treasury securities, and corporate bonds.","NEUTRAL
The sentence does not indicate a specific stance towards tightening or easing of monetary policy. It discusses the limitations of using fundamentals to explain the variation in asset prices, without expressing a preference for either tightening or easing."
