true_label,original_sent,text_output
2,"Countries differ in this regard, both in formal mandate and in actual practice.12 As an extensive academic literature shows, however, the general approach of inflation targeting is fully consistent with any set of relative social weights on inflation and unemployment","NEUTRAL
The sentence does not indicate a specific stance towards tightening or easing of monetary policy. It simply states that countries have different approaches to inflation targeting, which can be consistent with various social weights on inflation and unemployment."
2,"The strength in corporate profits in the first quarter not only impressed economists, but it also impressed investors, who drove stock prices up earlier this year.","NEUTRAL
The sentence does not indicate a clear stance on monetary policy. It simply states that corporate profits in the first quarter impressed economists and investors, leading to an increase in stock prices."
0,"What I have elsewhere referred to as ""currency competition"" may be a driving force behind these changes in inflation outcomes and expectations and may be reflected in low nominal long-term interest rates and the flattening of yield curves.5 Iâ€™d like to briefly review what I mean by currency competition.","NEUTRAL
The sentence does not indicate a clear stance towards tightening or easing of monetary policy. It discusses the concept of ""currency competition"" and its potential impact on inflation outcomes, expectations, interest rates, and yield curves."
0,"As a result, national saving increased, providing further impetus to economic growth.","NEUTRAL
The sentence does not indicate a specific stance towards tightening or easing of monetary policy. It simply states that national saving increased, which can be seen as a positive factor for economic growth."
0,"The guidance on asset purchases, introduced in December, commits us to increasing our holdings of securities at least at the current pace until substantial further progress has been made toward the Committee's maximum-employment and price-stability goals.","DOVISH
The sentence suggests a dovish stance as it indicates a commitment to continue increasing holdings of securities at the current pace until substantial further progress is made towards the maximum-employment and price-stability goals. This implies a willingness to support the economy through continued monetary easing."
1,"A considerable literature suggests that successful monetary policies should stabilize, or ""anchor,"" inflation expectations so as to prevent them from becoming a source of instability in their own right (Goodfriend, 1993; Evans and Honkapohja, 2003).","NEUTRAL
The sentence does not explicitly indicate a stance towards tightening or easing of monetary policy. It discusses the importance of stabilizing inflation expectations to prevent them from causing instability."
0,"Because inflation expectations are now more firmly tied down, surges and declines in energy prices do not significantly affect core inflation and thus do not force a policy response to inflation to the extent they did three decades ago.","NEUTRAL
The sentence states that surges and declines in energy prices do not significantly affect core inflation and do not force a policy response to inflation as they did three decades ago. This suggests a neutral stance as it does not indicate a clear inclination towards tightening or easing of monetary policy."
1,"Mortgage rates, corporate bond rates, and other yields and asset prices moved in sympathy, with important effects on the cost of borrowing and hence, presumably, on aggregate demand.","DOVISH
The sentence suggests that the movement of mortgage rates, corporate bond rates, and other yields and asset prices had important effects on the cost of borrowing and potentially on aggregate demand. This implies that the stance is corresponding to easing of the monetary policy, as it indicates a potential need to lower borrowing costs to stimulate demand."
2,"Returns on indexed bonds are tied to forecasts of specific published price indexes, which may or may not reflect the market's judgment of the future purchasing power of money.","NEUTRAL
The sentence does not indicate a clear stance on monetary policy. It simply states that returns on indexed bonds are tied to forecasts of specific price indexes, which may or may not reflect the market's judgment of the future purchasing power of money."
2,"To anticipate a bubble about to burst requires the forecast of a plunge in the prices of assets previously set by the judgments of millions of investors, many of whom are highly knowledgeable about the prospects for the specific companies that make up our broad stock price indexes.","NEUTRAL
The sentence does not indicate a clear stance towards either tightening or easing of monetary policy. It discusses the need to anticipate a bubble burst and the involvement of knowledgeable investors in making judgments about specific companies."
2,"Moreover, investing in EMEs has become more attractive as many EMEs have improved their macroeconomic policies and institutional frameworks over recent decades; growth differentials may partly be reflecting these improvements.","NEUTRAL
The sentence does not indicate a clear stance towards either tightening or easing of monetary policy. It discusses the attractiveness of investing in emerging market economies (EMEs) due to their improved macroeconomic policies and institutional frameworks, suggesting that growth differentials may be influenced by these improvements. However, it does not explicitly advocate for tightening or easing of monetary policy."
0,"We also expect it will be appropriate to maintain the current target range for the federal funds rate at 0 to 1/4 percent until labor market conditions have reached levels consistent with the Committee's assessments of maximum employment, until inflation has risen to 2 percent, and until inflation is on track to moderately exceed 2 percent for some time.","DOVISH
The sentence suggests a dovish stance as it indicates a willingness to maintain the current target range for the federal funds rate at a low level until labor market conditions improve and inflation reaches and exceeds the target of 2 percent. This implies a preference for easing monetary policy to support economic growth."
0,"In my baseline view, while I do believe it will likely take some time for economic activity and the labor market to fully recover from the pandemic shock, I do project right now that the economy will begin to grow and that the unemployment rate will begin to decline starting in the second half of this year.","DOVISH

The sentence suggests that the speaker expects economic activity and the labor market to take some time to recover fully from the pandemic shock. However, they also project that the economy will begin to grow and the unemployment rate will start to decline in the second half of this year. This indicates a more accommodative stance, as they anticipate a gradual improvement in the economic conditions."
2,"Vice Chair Richard H. Clarida At the 2020 U.S. Monetary Policy Forum, sponsored by the Initiative on Global Markets at the University of Chicago Booth School of Business, New York, New York Share Thank you to the conference organizers for inviting me here to discuss what former Chair Bernanke has famously referred to as a ""hall of mirrors"" problem: a situation in which a central bank's reaction function and financial market prices interact in economically suboptimal and potentially destabilizing ways.1 In my remarks today, I will lay out the way I think about the interplay between financial markets and monetary policy, with a focus on how I myself seek to integrate noisy but often correlated signals about the economy that I glean from models, surveys, and financial markets.2 Three Observations I begin with three unobjectionable observations.","NEUTRAL
The sentence does not indicate a clear stance on monetary policy. It primarily discusses the interplay between financial markets and monetary policy without expressing a preference for tightening or easing."
2,His conclusion is that only by far-reaching decentralization in a market system with competition and free price-fixing is it possible to make full use of knowledge and information.,"NEUTRAL
The sentence does not indicate a specific stance towards tightening or easing of monetary policy. It discusses the importance of decentralization in a market system, competition, and free price-fixing for maximizing the utilization of knowledge and information."
0,The Committee took these actions to provide a somewhat more accommodative policy in response to muted inflation pressures and the risks to the outlook I mentioned earlier.,"DOVISH
The sentence suggests that the Committee took actions to provide a more accommodative policy, indicating a stance towards easing the monetary policy."
0,"While a constant rate of money growth will not always be optimal, if money demand is sufficiently stable, and not particularly interest sensitive, it will pin down inflation in the long run and help smooth the business cycle in the short run.","DOVISH
The sentence suggests that a constant rate of money growth can help stabilize inflation in the long run and smooth the business cycle in the short run. This implies a more accommodative stance towards monetary policy, indicating a dovish outlook."
2,"The Fed is not authorized to grant money to particular beneficiaries, to meet the payroll expenses of small businesses, or to underwrite the unemployment benefits of displaced workers.","NEUTRAL
The sentence does not indicate any specific stance towards tightening or easing of monetary policy. It simply states that the Fed is not authorized to provide money for specific purposes such as granting money to beneficiaries, meeting payroll expenses, or underwriting unemployment benefits."
