true_label,original_sent,text_output
2,"Smoothing through these variations, average monthly job growth appears to have stepped down from last year’s strong pace, but job gains remain well above the pace necessary to provide jobs for new labor force entrants.","NEUTRAL
The sentence does not indicate a clear stance towards tightening or easing of monetary policy. It acknowledges a decrease in average monthly job growth compared to the previous year but also highlights that job gains are still sufficient to accommodate new labor force entrants."
2,That should drive productivity.,"NEUTRAL
The sentence does not indicate a clear stance on monetary policy. It simply suggests that the mentioned action will lead to an increase in productivity, without specifying whether it aligns with tightening or easing of the monetary policy."
1,"The asset purchases are about creating some near-term momentum in the economy, trying to strengthen growth and job creation in the near term, and the increases in the federal funds rate target, when they ultimately occur, are about reducing accommodation.","DOVISH
The sentence suggests that the asset purchases are aimed at creating near-term momentum in the economy and promoting growth and job creation. It also mentions that the increases in the federal funds rate target, when they happen, are intended to reduce accommodation. This indicates a dovish stance, as it implies a willingness to support the economy and maintain accommodative monetary policy."
1,"PCE core is at about 2, and I think we see that, you know, the temporary increase in headline inflation as being a function of oil prices probably, and we expect inflation to go back down to 2 percent.","DOVISH
The sentence suggests a dovish stance as it mentions that the temporary increase in headline inflation is likely due to oil prices and that the expectation is for inflation to go back down to 2 percent. This indicates a willingness to ease monetary policy to maintain or achieve the target inflation rate."
1,The economy is continuing to make progress toward the FOMC’s objective of maximum sustainable employment.,"NEUTRAL
The sentence does not indicate a specific stance towards tightening or easing of monetary policy. It simply states that the economy is making progress towards the FOMC's objective of maximum sustainable employment, without expressing a clear bias towards tightening or easing."
2,So the term “trend inflation”—usually there are a variety of statistical techniques that can be used to extract a trend from a series.,"NEUTRAL
The sentence does not indicate a clear stance on monetary policy. It is discussing statistical techniques used to extract a trend from a series, which is a neutral topic unrelated to tightening or easing of monetary policy."
2,"She showed there some so-called optimal policy rules that come from trying to get the best possible outcomes from our quantitative econometric models, and what you see, if you look at that, is that the best possible outcomes, assuming perfect certainty, assuming perfect foresight—very unrealistic assumptions—still involve inflation staying quite close to 2 percent.","DOVISH
The sentence suggests that the speaker is presenting optimal policy rules derived from quantitative econometric models. These rules indicate that even under unrealistic assumptions of perfect certainty and perfect foresight, the best outcomes still involve inflation staying close to 2 percent. This implies a preference for maintaining accommodative monetary policy, which aligns with a dovish stance."
0,"We have continued to provide guidance, the same guidance that we have for some time, that says the Committee “anticipates that, even after employment and inflation are near mandate-consistent levels, economic conditions may, for some time, warrant keeping the target federal funds rate below levels the Committee views as normal in the longer run.” I know that’s a mouthful, but it says, in effect, that the Committee believes that the economic conditions that have made recovery difficult, we’re getting beyond them.","DOVISH
The sentence suggests that the Committee believes that economic conditions may warrant keeping the target federal funds rate below normal levels even after employment and inflation are near mandate-consistent levels. This indicates a stance towards easing of the monetary policy to support the ongoing recovery."
0,"It was a question of not getting inflation up to our target on a robust, symmetric kind of a way.","DOVISH
The sentence suggests a concern about not achieving the inflation target in a strong and balanced manner, indicating a preference for easing monetary policy to stimulate inflation."
2,I don’t know that demand for reserves has risen over the past years.,"NEUTRAL
The sentence does not indicate a clear stance towards tightening or easing of monetary policy. It simply states that the speaker is unsure about the increase in demand for reserves over the past years."
