true_label,original_sent,text_output
1,"PCE core is at about 2, and I think we see that, you know, the temporary increase in headline inflation as being a function of oil prices probably, and we expect inflation to go back down to 2 percent.","DOVISH

The sentence suggests that the current increase in headline inflation is viewed as temporary and primarily driven by oil prices, with expectations that inflation will return to the target level of 2 percent. This implies that there may be less urgency to tighten monetary policy aggressively if inflation is expected to self-correct without significant intervention."
1,"The problem with the current situation is that, that if you have a sustained period of supply shocks, those can actually start to undermine or to work—to work on de-anchoring inflation expectations.","HAWKISH

The sentence suggests a concern that persistent supply shocks could lead to de-anchoring inflation expectations, which implies that inflation could become unmoored from the target level. This scenario would typically prompt the FOMC to consider tightening monetary policy to prevent inflation from rising uncontrollably, thus aligning with a hawkish stance. Tightening monetary policy could involve raising interest rates or taking other actions to reduce liquidity in the economy, with the goal of maintaining stable prices, which is one of the FOMC's primary objectives."
2,We continue to discuss whether or not the unemployment rate itself is an adequate measure of how much underutilization of labor resources there really is.,"NEUTRAL

The sentence does not directly indicate a clear intention to either tighten or ease monetary policy. Instead, it reflects an ongoing discussion about the adequacy of the unemployment rate as a measure of labor underutilization. This suggests that the FOMC is considering various indicators to assess the labor market, which is consistent with a balanced approach to achieving maximum employment, one of their key goals."
2,"And the maximum level of employment that’s consistent with price stability evolves over time within a—within a business cycle and over a longer period, in part reflecting [the] evolution of the factors that affect labor supply, including those related to the pandemic.","NEUTRAL

The sentence describes the dynamic nature of the maximum level of employment in relation to price stability, acknowledging that it changes over time due to various factors, including those related to the pandemic. It does not directly indicate an intention to tighten or ease monetary policy but rather explains the considerations that affect the FOMC's assessment of the labor market within the context of its dual mandate. This reflects a balanced approach to monitoring economic indicators without a clear bias towards either a hawkish or dovish stance."
2,"As a further step in enhancing the clarity of our communications, the Committee recently decided to begin publishing information about participants’ assessments of appropriate monetary policy—that is, the path of policy that each participant judges as most likely to foster mandate-consistent outcomes for employment and inflation if the economy evolves as expected.","NEUTRAL

The sentence describes a procedural change in how the FOMC communicates its policy assessments and does not directly indicate a shift towards either tightening or easing monetary policy. It reflects a commitment to transparency in the communication of individual participants' views on the appropriate path of monetary policy to achieve the dual mandate of maximum employment and stable prices. This transparency is aimed at helping markets understand the range of views within the Committee and does not inherently suggest a change in the stance of monetary policy."
2,"And so when asset prices went back up, probably there’ll be a swing around there, a positive contribution.","NEUTRAL

The sentence does not explicitly indicate a clear direction for monetary policy adjustment. It simply observes the potential impact of rising asset prices on the economy, which could be a positive contribution, but does not suggest an immediate action in terms of tightening or easing monetary policy. The statement is more descriptive of economic conditions rather than prescriptive of policy actions."
0,"However, at 7.7 percent, the unemployment rate remains elevated.","DOVISH

The sentence indicates that the unemployment rate is higher than desired, which suggests that the economy might not be at full employment—one of the FOMC's key goals. A dovish stance would be more likely in this context as the FOMC may consider easing monetary policy to stimulate job growth and reduce unemployment."
0,"Again, that’s not a forecast, I’ve made a hypothesis, which would imply slower improvement in unemployment.","DOVISH

The sentence implies a concern for slower improvement in unemployment, which suggests that the FOMC might consider easing monetary policy to support job growth and move closer to its maximum employment goal. This dovish stance would be in line with efforts to stimulate the economy and reduce unemployment."
0,"As you said, falling oil prices pull down inflation.","DOVISH

The sentence implies that falling oil prices are contributing to lower inflation. This suggests that inflationary pressures are easing, which could lead to a more accommodative monetary policy stance to support economic activity and employment, as lower inflation might give the FOMC room to maintain or reduce interest rates."
2,These base effects will contribute about 1 percentage point to headline inflation and about 0.7 percentage point to core inflation in April and May.,"NEUTRAL

The sentence is describing a technical factor (base effects) that will temporarily influence inflation measurements. It does not directly indicate a policy action or a change in stance towards tightening or easing monetary policy. The statement is simply providing an analysis of expected statistical changes in inflation data, which is a neutral description of how certain measurements will affect upcoming inflation reports."
